p_815	N198_BC06	6773	
p_816	N198_BC06	6687	
p_817	N138_BC07	181146	
p_818	N234_BC06	4390	TetK;
p_819	N234_BC06	2396	ErmC;
p_820	N234_BC06	2500	LnuA;
p_821	N234_BC06	26710	MsrA;MphC;
p_822	N234_BC06	39902	Aac6-Aph2;
p_823	N223_BC02	2986	
p_824	N223_BC02	26739	MsrA;MphC;
p_825	N223_BC02	4487	
p_826	N223_BC02	124690	
p_827	N223_BC02	95908	
p_828	N223_BC02	14184	
p_829	N223_BC02	13129	
p_830	N223_BC02	8185	
p_831	N221_BC11	2978	
p_832	N221_BC11	3537	
p_833	N221_BC11	4961	
p_834	N221_BC11	4154	
p_835	N221_BC11	55976	
p_836	N103_BC02	2330	
p_837	N103_BC02	11054	
p_838	N158_BC04	2303	
p_839	N174_BC01	2389	ErmC;
p_840	N174_BC01	21774	
p_841	N114_BC07	4296	
p_842	N114_BC07	7759	
p_843	N114_BC07	6045	Tet-39;
p_844	N114_BC07	6701	
p_845	N238_BC10	3539	
p_846	N238_BC10	8834	
p_847	N116_BC12	5221	
p_848	N116_BC12	6570	
p_849	N221_BC06	62091	Aph3''Ia;SulI;TetC;AadB;
p_850	N221_BC06	195163	
p_851	N201_BC03	68469	
p_852	N201_BC03	75015	
p_853	N201_BC03	91753	CatBx;TetD;SulI;Arr;StrA;StrB;MphA;OXA-1;DfrA5;DHA;QnrB;SulII;AacAad;
p_854	N201_BC03	2819	
p_855	N139_BC11	6512	
p_856	N164_BC08	227186	SulII;MsrE;StrA;StrB;
p_857	N209_BC10	109952	
p_858	N209_BC10	2296	
p_859	N195_BC07	8120	
p_860	N195_BC07	74433	
p_861	N195_BC07	419869	
p_862	N192_BC02	76547	
p_863	N105_BC08	19811	BlaZ;
p_864	N152_BC11	2501	LnuA;
p_865	N132_BC02	3889	
p_866	N204_BC06	66537	MsrA;BlaZ;MphC;
p_867	N103_BC03	4948	TetK;
p_868	N127_BC04	3251	
p_869	N127_BC04	4936	TetK;
p_870	N127_BC04	7076	
p_871	N127_BC04	353349	
p_872	N232_BC11	9083	
p_873	N113_BC07	2613	
p_874	N113_BC07	4037	CatA;
p_875	N226_BC11	2080	
p_876	N226_BC11	29189	LnuA;AadD;TetK;Aac6-Aph2;
p_877	N226_BC11	4830	
p_878	N226_BC11	4658	
p_879	N233_BC03	2396	
p_880	N233_BC03	3664	
p_881	N233_BC03	223034	
p_882	N233_BC03	4738	
p_883	N233_BC03	69875	
p_884	N233_BC03	54996	
p_885	N217_BC10	181477	
p_887	N128_BC05	7722	
p_888	N128_BC04	7751	
p_889	N128_BC04	11514	Aac6-Aph2;
p_890	N110_BC06	6065	
p_891	N110_BC06	12377	
p_892	N110_BC06	54659	
p_893	N110_BC06	7614	
p_894	N110_BC06	69117	CatA;ErmB;TetS;Aac6-Aph2;
p_895	N127_BC03	26644	MsrA;MphC;
p_896	N127_BC03	6549	
p_897	N230_BC04	4660	
p_898	N230_BC04	55304	
p_899	N204_BC11	57434	
p_900	N204_BC11	58501	
p_901	N122_BC02	5996	
p_902	N122_BC02	13960	
p_903	N155_BC04	4103	
p_904	N155_BC04	3152	
p_905	N155_BC04	50569	
p_906	N113_BC08	1986	
p_907	N113_BC08	4951	
p_910	N188_BC02	2378	
p_911	N188_BC02	23077	Aac6-Aph2;
p_912	N121_BC03	5070	
p_913	N121_BC03	6006	
p_914	N121_BC03	60499	
p_915	N121_BC03	6554	
p_916	N164_BC05	18698	
p_917	N226_BC05	85273	TEM-1D;SulII;StrA;StrB;
p_918	N226_BC05	281272	MphA;SHV-OKP-LEN;
p_919	N226_BC05	83692	Aac3-IIa;AadB;
p_920	N226_BC05	2513	
p_921	N226_BC05	12786	Qnr-S;
p_922	N226_BC05	12819	Qnr-S;
p_923	N226_BC05	227290	Aac3-IIa;SulI;Aph3-Ib;TetA;TEM-1D;SHV-OKP-LEN;
p_924	N231_BC12	199979	OXA-7;SulI;AacAad;CmlA;
p_925	N102_BC10	54917	
p_926	N126_BC10	4889	
p_927	N126_BC10	2713	
p_928	N126_BC10	4633	
p_929	N126_BC10	4733	TetK;
p_930	N126_BC10	7937	
p_931	N126_BC10	8896	
p_932	N237_BC11	2438	ErmC;
p_933	N237_BC11	25292	
p_934	N237_BC11	3539	
p_935	N237_BC11	4961	TetK;
p_936	N169_BC09	36938	TetK;
p_937	N169_BC09	8619	
p_938	N232_BC09	2369	
p_939	N232_BC09	3276	
p_940	N232_BC09	4135	
p_941	N232_BC09	19168	
p_942	N159_BC06	2551	ErmC;
p_943	N155_BC12	28014	LnuA;AadD;TetK;Aac6-Aph2;
p_944	N155_BC12	4944	
p_945	N155_BC12	43495	BlaZ;
p_946	N227_BC08	2989	
p_947	N227_BC08	4605	
p_948	N227_BC08	67404	
p_949	N227_BC08	4601	
p_950	N227_BC08	4311	
p_951	N227_BC08	56440	
p_952	N227_BC08	5157	
p_953	N227_BC08	9618	
p_954	N238_BC05	156099	ErmB;LinB;Aph3-III;
p_955	N103_BC06	42442	
p_956	N106_BC06	94091	
p_957	N116_BC11	23025	Aac6-Aph2;
p_958	N116_BC11	29329	MsrA;MphC;
p_959	N223_BC03	2984	
p_960	N223_BC03	21384	MphC;
p_961	N223_BC03	4074	
p_962	N223_BC03	55312	
p_963	N235_BC04	6024	VgaA;
p_964	N235_BC04	4095	
p_965	N235_BC04	6542	
p_966	N239_BC09	3043	
p_967	N239_BC09	81445	
p_968	N239_BC09	4463	
p_969	N186_BC08	67230	
p_970	N186_BC08	122113	
p_971	N186_BC08	51229	
p_972	N186_BC08	94348	
p_973	N186_BC08	4305	
p_974	N186_BC08	97499	
p_975	N186_BC08	11147	
p_976	N172_BC02	22341	
p_977	N172_BC02	97053	
p_978	N172_BC02	124532	
p_979	N172_BC02	51190	
p_980	N172_BC02	16169	
p_981	N172_BC02	4304	
p_982	N172_BC02	4139	
p_983	N172_BC02	5766	
p_984	N166_BC09	4953	TetK;
p_985	N166_BC09	29146	AadD;
p_986	N160_BC01	4944	TetK;
p_987	N107_BC11	8666	
p_988	N107_BC11	8375	CatA;Aac6-Aph2;
p_989	N110_BC12	4002	
p_990	N110_BC12	2024	
p_991	N163_BC01	61267	
p_992	N149_BC07	26434	LnuA;AadD;TetK;Aac6-Aph2;
p_993	N235_BC01	29410	MsrA;MphC;
p_994	N159_BC02	67856	
p_995	N230_BC06	246896	
p_996	N230_BC06	30811	ErmB;Sat4A;Aph3-III;Ant6-Ia;
p_997	N230_BC06	55293	
p_998	N201_BC12	9174	
p_999	N201_BC12	3968	
p_1000	N201_BC12	4756	
p_1001	N201_BC12	93152	
p_1002	N229_BC03	66898	OXA-1;AacAad;
p_1003	N229_BC03	8342	
p_1004	N229_BC03	5565	
p_1005	N229_BC03	18866	
p_1006	N112_BC01	20724	GES;Aph3-Ib;
p_1007	N112_BC01	194155	
p_1010	N188_BC04	20133	
p_1011	N188_BC04	2440	ErmC;
p_1012	N188_BC04	3544	
p_1013	N188_BC04	4966	TetK;
p_1014	N188_BC04	3480	
p_1015	N167_BC12	238049	MphA;SHV-OKP-LEN;
p_1016	N167_BC12	217336	TEM-1D;SulII;StrA;StrB;
p_1017	N108_BC05	181869	
p_1018	N190_BC10	48005	
p_1019	N190_BC10	48326	
p_1020	N173_BC05	6639	TetK;
p_1021	N173_BC05	2673	LnuA;
p_1022	N229_BC04	110835	
p_1023	N229_BC04	11030	Tet-39;
p_1024	N229_BC04	4962	TetK;
p_1025	N229_BC04	52924	
p_1026	N229_BC04	5567	
p_1027	N229_BC04	3797	
p_1028	N229_BC04	7292	
p_1033	N172_BC01	410351	
p_1034	N172_BC01	64052	
p_1035	N204_BC07	73142	
p_1036	N204_BC07	2895	
p_1037	N152_BC02	118827	
p_1038	N152_BC02	16868	
p_1039	N137_BC01	66330	CatBx;OXA-1;OXA-48;AacAad;
p_1040	N169_BC05	2587	LnuA;
p_1041	N169_BC05	22541	
p_1042	N226_BC01	165430	
p_1043	N117_BC08	29521	MsrA;MphC;
p_1044	N117_BC08	4946	TetK;
p_1045	N171_BC09	11140	
p_1046	N171_BC09	10960	
p_1047	N171_BC09	29709	
p_1048	N105_BC02	29288	MsrA;MphC;
p_1049	N223_BC12	127000	
p_1050	N223_BC12	107139	
p_1051	N150_BC01	6556	
p_1052	N147_BC10	4946	TetK;
p_1053	N147_BC10	19811	BlaZ;
p_1054	N188_BC08	5182	CatA;
p_1055	N107_BC02	186612	Aph3''Ia;SulI;DfrA;DfrA1;TetA;DHA;QnrB;Qnr-S;FloR;AadA;SulIII;
p_1056	N199_BC02	2443	
p_1057	N199_BC02	25265	
p_1058	N227_BC10	4057	
p_1059	N227_BC10	2032	
p_1060	N227_BC10	58160	
p_1061	N227_BC10	3135	
p_1062	N227_BC10	68330	
p_1063	N227_BC10	133780	
p_1064	N125_BC01	22141	BlaZ;
p_1065	N125_BC01	30138	TetK;
p_1066	N125_BC01	20040	
p_1067	N125_BC01	26366	
p_1068	N125_BC01	45836	BlaZ;
p_1069	N117_BC04	22180	BlaZ;
p_1070	N117_BC04	40111	BlaZ;Aac6-Aph2;
p_1071	N206_BC06	10157	
p_1072	N185_BC12	58642	
p_1073	N200_BC09	2985	
p_1074	N200_BC09	16307	
p_1075	N122_BC03	5997	VgaA;
p_1076	N122_BC03	13978	
p_1077	N122_BC03	45185	ErmC;Far1;AadD;
p_1078	N135_BC03	35433	
p_1079	N135_BC03	28754	DfrC;BlaZ;
p_1080	N130_BC06	19190	
p_1081	N103_BC07	4943	
p_1082	N139_BC10	11967	
p_1083	N139_BC10	8071	
p_1084	N226_BC09	3822	
p_1085	N226_BC09	5059	
p_1086	N226_BC09	5084	
p_1087	N226_BC09	74574	
p_1088	N226_BC09	3487	
p_1092	N112_BC05	32967	
p_1093	N178_BC08	1508	
p_1094	N178_BC08	4710	Str;
p_1095	N134_BC10	8643	
p_1096	N133_BC03	141042	
p_1097	N133_BC03	63603	
p_1098	N113_BC06	17677	
p_1099	N178_BC03	20900	
p_1100	N178_BC03	20798	
p_1101	N100_BC10	52712	
p_1102	N100_BC10	29052	AadD;
p_1103	N100_BC10	55084	
p_1104	N215_BC07	4484	
p_1105	N215_BC07	94517	
p_1106	N215_BC07	97619	
p_1107	N215_BC07	51234	
p_1108	N224_BC01	99017	
p_1109	N224_BC01	133755	
p_1110	N203_BC09	6052	AadB;
p_1111	N203_BC09	33034	Mcr1;
p_1112	N203_BC09	109885	
p_1113	N203_BC09	2292	
p_1114	N203_BC09	2793	
p_1115	N112_BC04	2969	
p_1116	N112_BC04	4327	TetK;
p_1117	N112_BC04	16476	
p_1118	N225_BC02	3128	
p_1119	N225_BC02	12017	
p_1120	N225_BC02	3951	
p_1121	N225_BC02	6679	
p_1122	N225_BC02	8097	
p_1123	N188_BC09	5924	
p_1124	N220_BC05	4351	
p_1125	N220_BC05	7827	
p_1126	N220_BC05	25375	
p_1127	N132_BC06	3733	CatA;
p_1128	N132_BC06	5955	VgaA;
p_1129	N132_BC06	4932	
p_1130	N132_BC06	32162	MECA;DfrC;LnuA;Aac6-Aph2;
p_1131	N132_BC06	9821	CatA;
p_1132	N133_BC01	17480	
p_1133	N172_BC11	9108	
p_1134	N172_BC11	6853	
p_1135	N172_BC11	76591	
p_1136	N101_BC02	55085	
p_1137	N219_BC02	10141	
p_1138	N219_BC02	410767	
p_1139	N219_BC02	64120	
p_1140	N137_BC03	66670	CatBx;OXA-1;OXA-48;AacAad;
p_1141	N137_BC03	179105	Aph3''Ia;DfrA1;TetA;Qnr-S;FloR;AadA;SulIII;
p_1142	N137_BC03	8283	
p_1143	N098_BC06	109880	
p_1144	N098_BC06	13634	Tet-39;
p_1145	N098_BC06	13627	Tet-39;
p_1146	N122_BC05	51061	
p_1147	N122_BC05	4287	
p_1148	N122_BC05	5730	
p_1149	N122_BC05	16147	
p_1150	N122_BC05	11119	
p_1151	N196_BC01	2390	ErmC;
p_1152	N196_BC01	36930	TetK;
p_1153	N196_BC01	31970	BlaZ;
p_1154	N208_BC06	4516	TetK;
p_1155	N208_BC06	30088	BlaZ;
p_1156	N142_BC04	2318	
p_1157	N142_BC04	4946	
p_1158	N117_BC11	2243	LnuA;
p_1159	N240_BC04	170029	
p_1160	N132_BC03	9044	
p_1161	N132_BC03	4697	
p_1162	N132_BC03	23590	
p_1163	N132_BC03	11480	Aac6-Aph2;
p_1164	N152_BC10	4560	CatA;
p_1165	N108_BC11	7233	
p_1166	N108_BC11	147305	StrA;StrB;
p_1167	N108_BC11	8685	
p_1168	N108_BC11	10283	
p_1169	N108_BC11	6853	
p_1170	N221_BC02	4852	
p_1171	N221_BC02	4844	
p_1172	N123_BC12	29330	MsrA;MphC;
p_1173	N123_BC12	23041	Aac6-Aph2;
p_1175	N240_BC09	94211	
p_1176	N240_BC09	52881	
p_1177	N240_BC09	4177	
p_1178	N240_BC09	10546	
p_1179	N240_BC09	55300	
p_1180	N113_BC01	2970	
p_1181	N113_BC01	28733	DfrC;BlaZ;
p_1182	N113_BC01	9052	
p_1183	N113_BC01	4634	
p_1184	N113_BC01	56334	
p_1185	N113_BC01	5082	
p_1186	N129_BC02	43082	Aac6-Aph2;
p_1187	N129_BC02	40067	CatA;
p_1188	N190_BC11	31951	MsrA;Far1;BlaZ;
p_1189	N135_BC09	8074	
p_1190	N135_BC09	19983	
p_1191	N135_BC09	12779	
p_1192	N118_BC10	31912	TetL;
p_1193	N174_BC10	24674	MsrA;MphC;
p_1194	N190_BC12	14583	
p_1195	N190_BC12	33486	MsrA;
p_1196	N190_BC12	222698	
p_1197	N131_BC07	20066	
p_1198	N240_BC01	198012	
p_1199	N240_BC01	6049	
p_1200	N240_BC01	307022	
p_1201	N240_BC01	88052	
p_1202	N240_BC01	9791	
p_1203	N240_BC01	3965	
p_1204	N118_BC09	4389	TetK;
p_1205	N118_BC09	19287	
p_1206	N177_BC09	2941	
p_1207	N228_BC03	2678	
p_1208	N228_BC03	3202	
p_1209	N228_BC03	85240	TEM-1D;SulII;StrA;StrB;
p_1210	N228_BC03	283860	MphA;SHV-OKP-LEN;
p_1211	N228_BC03	84283	Aac3-IIa;AadB;
p_1212	N228_BC03	19937	
p_1213	N173_BC08	2452	ErmC;
p_1214	N173_BC08	2451	
p_1215	N173_BC08	2986	
p_1216	N173_BC08	1284	
p_1217	N173_BC08	21093	BlaZ;
p_1218	N173_BC08	4250	
p_1219	N173_BC08	5898	
p_1220	N115_BC05	4169	
p_1221	N115_BC05	68278	
p_1222	N115_BC05	91471	CatBx;TetD;SulI;Arr;StrA;StrB;MphA;OXA-1;DfrA5;DHA;QnrB;SulII;AacAad;
p_1223	N115_BC05	2789	
p_1224	N101_BC05	28991	
p_1225	N121_BC09	28563	
p_1226	N121_BC09	22829	MsrA;AadD;MphC;
p_1227	N121_BC09	19807	LnuA;AadD;TetK;
p_1228	N121_BC09	4541	CatA;
p_1229	N117_BC05	2972	
p_1230	N117_BC05	4943	TetK;
p_1231	N117_BC05	3457	
p_1232	N204_BC04	43185	Aac6-Aph2;
p_1233	N204_BC04	40634	MsrA;LnuA;
p_1234	N204_BC04	94472	
p_1235	N204_BC04	122116	
p_1236	N204_BC04	51227	
p_1237	N204_BC04	97524	
p_1238	N239_BC04	70104	
p_1239	N239_BC04	64518	
p_1240	N239_BC04	140224	
p_1241	N239_BC04	28922	AadD;
p_1242	N239_BC04	13536	
p_1243	N239_BC04	122115	
p_1244	N239_BC04	5775	
p_1245	N239_BC04	3373	
p_1246	N102_BC01	29080	AadD;
p_1247	N102_BC01	55131	
p_1248	N236_BC12	134116	
p_1249	N236_BC12	9091	
p_1250	N236_BC12	5806	
p_1251	N236_BC12	5818	
p_1252	N236_BC12	5825	
p_1253	N236_BC12	11827	
p_1254	N236_BC12	10001	
p_1255	N236_BC12	72135	
p_1256	N236_BC12	10754	
p_1257	N228_BC10	8136	
p_1258	N228_BC10	74508	
p_1259	N228_BC10	43416	
p_1260	N219_BC10	4964	TetK;
p_1261	N219_BC10	4958	TetK;
p_1262	N219_BC10	55334	
p_1263	N208_BC09	7670	
p_1264	N122_BC01	21217	
p_1265	N122_BC01	45243	ErmC;Far1;TetL;AadD;
p_1266	N149_BC03	4949	TetK;
p_1267	N205_BC11	2998	
p_1268	N187_BC03	348697	
p_1269	N187_BC03	5058	
p_1270	N187_BC03	7125	
p_1271	N187_BC03	92953	
p_1272	N194_BC01	30275	
p_1273	N194_BC01	35711	TetK;
p_1274	N194_BC01	39928	BlaZ;
p_1275	N194_BC01	5897	
p_1276	N156_BC07	4025	
p_1277	N156_BC07	60868	
p_1278	N231_BC10	71117	
p_1279	N110_BC10	8072	
p_1280	N110_BC10	62237	
p_1281	N110_BC10	218964	CatA;Aac6-Aph2;
p_1282	N110_BC10	8667	
p_1283	N225_BC06	9072	
p_1284	N225_BC06	18133	
p_1285	N225_BC06	8093	
p_1286	N130_BC02	3510	
p_1287	N130_BC02	3244	
p_1288	N130_BC02	2127	
p_1289	N130_BC02	4005	CatA;
p_1290	N130_BC02	7923	
p_1291	N178_BC10	53082	
p_1292	N178_BC10	58559	
p_1293	N178_BC10	124625	
p_1294	N178_BC10	97113	
p_1295	N178_BC10	53426	
p_1296	N178_BC10	97604	
p_1297	N203_BC04	6019	VgaA;
p_1298	N203_BC04	52765	BlaZ;
p_1299	N203_BC04	4946	TetK;
p_1300	N203_BC04	5893	
p_1301	N132_BC05	13906	
p_1302	N171_BC12	10165	
p_1303	N171_BC12	410424	
p_1304	N171_BC12	64087	
p_1305	N213_BC02	8136	
p_1306	N213_BC02	74486	
p_1307	N213_BC02	184812	
p_1308	N213_BC02	9080	
p_1309	N213_BC02	7118	
p_1310	N213_BC02	9084	
p_1311	N213_BC02	7133	
p_1312	N213_BC02	4656	
p_1313	N213_BC02	96502	
p_1314	N213_BC02	420147	
p_1315	N136_BC03	104487	
p_1316	N107_BC03	186474	Aph3''Ia;SulI;DfrA;DfrA1;TetA;DHA;QnrB;Qnr-S;FloR;AadA;SulIII;
p_1317	N199_BC07	98619	SulII;StrA;StrB;
p_1318	N199_BC07	9402	
p_1319	N171_BC02	3203	
p_1320	N171_BC02	85259	TEM-1D;SulII;StrA;StrB;
p_1321	N171_BC02	2672	
p_1322	N171_BC02	154033	
p_1323	N171_BC02	283978	MphA;SHV-OKP-LEN;
p_1324	N171_BC02	171873	
p_1325	N220_BC03	23090	Aac6-Aph2;
p_1326	N195_BC03	38410	
p_1327	N159_BC04	3749	
p_1328	N208_BC07	147368	StrA;StrB;
p_1329	N208_BC07	7969	TetK;
p_1330	N208_BC07	91738	
p_1331	N208_BC07	10296	
p_1332	N163_BC08	268997	MphA;SHV-OKP-LEN;
p_1333	N163_BC08	132558	
p_1334	N112_BC06	2441	ErmC;
p_1335	N127_BC09	18549	
p_1336	N207_BC06	29027	AadD;
p_1337	N207_BC06	52875	
p_1338	N207_BC06	55303	
p_1339	N224_BC03	135657	CatBx;Aac3-IIa;TetA;OXA-1;QnrB;SHV-OKP-LEN;AacAad;
p_1340	N218_BC09	7103	
p_1341	N218_BC09	78338	
p_1342	N216_BC04	40996	
p_1343	N216_BC04	261691	
p_1344	N216_BC04	8686	
p_1345	N216_BC04	52859	
p_1346	N216_BC04	7402	
p_1347	N135_BC08	2950	
p_1348	N188_BC12	2440	ErmC;
p_1349	N188_BC12	2999	
p_1350	N188_BC12	3541	
p_1351	N188_BC12	25280	BlaZ;
p_1352	N232_BC10	4555	CatA;
p_1353	N176_BC01	11373	
p_1354	N143_BC08	5124	TetK;
p_1355	N232_BC05	3197	
p_1356	N232_BC05	85277	TEM-1D;SulII;StrB;
p_1357	N232_BC05	83727	Aac3-IIa;AadB;
p_1358	N232_BC05	283702	MphA;SHV-OKP-LEN;
p_1359	N232_BC05	152582	
p_1360	N232_BC05	227287	Aac3-IIa;SulI;Aph3-Ib;TetA;TEM-1D;SHV-OKP-LEN;
p_1361	N216_BC08	72738	
p_1362	N216_BC08	269871	MphA;SHV-OKP-LEN;
p_1363	N216_BC08	11640	
p_1364	N217_BC07	4955	TetK;
p_1365	N217_BC07	44845	ErmC;Far1;TetL;AadD;
p_1366	N149_BC10	16765	LnuA;
p_1367	N100_BC04	66341	CTX-M-1;
p_1368	N100_BC04	104156	TetC;SulII;MphE;MsrE;StrA;StrB;
p_1369	N116_BC04	109854	
p_1370	N116_BC04	13645	Tet-39;
p_1371	N137_BC04	304080	
p_1372	N137_BC04	4816	
p_1373	N137_BC04	125681	
p_1374	N200_BC05	27764	AacAad;
p_1375	N220_BC11	2435	ErmC;
p_1376	N220_BC11	4409	
p_1377	N220_BC11	44235	
p_1378	N124_BC02	12576	MsrA;
p_1379	N124_BC02	8588	
p_1380	N124_BC02	30621	BlaZ;
p_1381	N169_BC11	3747	CatA;
p_1382	N174_BC08	2627	
p_1383	N108_BC12	20298	BlaZ;
p_1384	N202_BC11	66444	CTX-M-1;
p_1385	N202_BC11	104281	TetC;SulII;MphE;MsrE;StrA;StrB;
p_1386	N202_BC11	5110	
p_1387	N155_BC01	70183	
p_1388	N123_BC04	22686	BlaZ;
p_1389	N123_BC04	7948	TetK;
p_1390	N198_BC08	2451	ErmC;
p_1391	N198_BC08	106949	
p_1392	N198_BC08	348787	
p_1393	N198_BC08	5868	
p_1394	N134_BC07	24169	MsrA;MphC;
p_1395	N134_BC07	17349	
p_1396	N193_BC05	10189	
p_1397	N193_BC05	74491	
p_1398	N193_BC05	310940	
p_1399	N193_BC05	3964	
p_1400	N193_BC05	241922	
p_1401	N106_BC08	66703	CatBx;OXA-1;OXA-48;AacAad;
p_1402	N106_BC08	8299	
p_1403	N222_BC04	36162	TetK;
p_1404	N222_BC04	67435	
p_1405	N222_BC04	65089	
p_1406	N222_BC04	15340	
p_1407	N222_BC04	4316	
p_1408	N222_BC04	97206	
p_1409	N222_BC04	4149	
p_1410	N222_BC04	97652	
p_1411	N201_BC10	289999	
p_1412	N201_BC10	8588	
p_1413	N201_BC10	7222	
p_1414	N105_BC12	3591	
p_1415	N176_BC12	2986	
p_1416	N176_BC12	4023	
p_1417	N176_BC12	3778	ErmC;
p_1418	N176_BC12	3776	ErmC;
p_1419	N176_BC12	5446	
p_1420	N176_BC12	42670	ErmB;Aac6-Aph2;
p_1421	N176_BC12	4186	
p_1422	N136_BC07	32247	MECA;DfrC;LnuA;Aac6-Aph2;
p_1423	N111_BC06	3737	CatA;
p_1424	N111_BC06	9830	TetK;
p_1425	N111_BC06	36832	BlaZ;
p_1426	N133_BC10	31825	TetL;
p_1427	N177_BC04	2164	
p_1428	N177_BC04	47409	
p_1429	N177_BC04	4961	
p_1430	N177_BC04	23089	BlaZ;
p_1431	N177_BC04	24119	BlaZ;
p_1432	N107_BC07	40068	
p_1433	N107_BC07	28659	LnuA;AadD;TetK;Aac6-Aph2;
p_1434	N197_BC09	20138	
p_1435	N197_BC09	3534	
p_1436	N197_BC09	3525	
p_1437	N209_BC12	25184	AacAad;
p_1438	N209_BC12	169288	
p_1439	N194_BC08	2300	
p_1440	N194_BC08	29025	BlaZ;AadD;
p_1441	N194_BC08	2536	LnuA;
p_1442	N203_BC06	28909	
p_1443	N161_BC12	165058	
p_1444	N196_BC09	62072	Aph3''Ia;SulI;TetC;AadB;
p_1445	N219_BC04	7141	
p_1446	N219_BC04	88779	
p_1447	N219_BC04	93316	
p_1448	N125_BC03	31452	BlaZ;AadD;
p_1449	N226_BC07	3130	
p_1450	N226_BC07	4667	
p_1451	N226_BC07	39947	ErmB;LinB;CatA9;
p_1452	N212_BC01	137541	
p_1453	N212_BC01	80638	
p_1454	N212_BC01	97135	
p_1455	N212_BC01	10410	
p_1456	N211_BC02	21435	BlaZ;TetK;
p_1457	N211_BC02	40969	MsrA;MphC;
p_1458	N142_BC11	70163	
p_1459	N200_BC04	109838	
p_1460	N200_BC04	2788	
p_1461	N167_BC02	200038	OXA-7;SulI;AacAad;CmlA;
p_1462	N106_BC02	109758	
p_1463	N213_BC05	101570	StrA;StrB;SHV-OKP-LEN;AadA;SulII;AacAad;
p_1464	N213_BC05	4740	
p_1465	N187_BC08	20375	BlaZ;
p_1466	N187_BC08	298963	
p_1467	N101_BC11	52754	
p_1468	N101_BC11	55293	
p_1469	N218_BC08	97167	
p_1470	N218_BC08	98898	
p_1471	N218_BC08	51256	
p_1472	N218_BC08	16189	
p_1473	N218_BC08	5760	
p_1474	N104_BC12	2431	
p_1475	N104_BC12	4936	TetK;
p_1476	N161_BC09	6226	
p_1477	N161_BC09	8071	
p_1478	N231_BC05	58535	
p_1479	N136_BC02	104450	
p_1480	N193_BC08	2984	
p_1481	N235_BC08	4855	
p_1482	N235_BC08	354630	
p_1483	N235_BC08	3973	
p_1484	N235_BC08	93276	
p_1485	N225_BC09	2440	
p_1486	N198_BC02	38513	ErmB;Sat4A;Aph3-III;Ant6-Ia;
p_1487	N198_BC02	55299	
p_1488	N151_BC04	109648	
p_1489	N166_BC12	2375	ErmC;
p_1490	N166_BC12	4963	TetK;
p_1491	N161_BC08	3524	
p_1492	N170_BC08	67412	
p_1493	N170_BC08	94580	
p_1494	N227_BC03	6832	
p_1495	N227_BC02	17732	
p_1496	N227_BC02	25199	AacAad;
p_1497	N227_BC02	62096	Aph3''Ia;SulI;TetC;AadB;
p_1498	N148_BC11	18616	BlaZ;
p_1500	N121_BC10	20393	MphC;
p_1501	N121_BC10	19845	LnuA;AadD;TetK;
p_1502	N229_BC11	297700	
p_1503	N213_BC03	107046	
p_1504	N213_BC03	234528	
p_1505	N213_BC03	349055	
p_1506	N231_BC06	10163	
p_1507	N231_BC06	223646	Aac6-Aph2;
p_1508	N231_BC06	352911	
p_1509	N202_BC10	135663	CatBx;Aac3-IIa;TetA;OXA-1;QnrB;SHV-OKP-LEN;AacAad;
p_1510	N202_BC10	207617	
p_1511	N202_BC10	228513	SulI;AadA;
p_1512	N202_BC10	176394	
p_1513	N235_BC11	3219	
p_1514	N235_BC11	354585	
p_1515	N235_BC11	11888	
p_1516	N149_BC06	72439	
p_1517	N149_BC06	9110	
p_1518	N178_BC04	5454	
p_1519	N178_BC04	2264	
p_1520	N178_BC04	6311	
p_1521	N178_BC04	9786	
p_1522	N178_BC04	16420	MsrA;
p_1523	N112_BC12	4943	TetK;
p_1524	N112_BC12	28986	AadD;
p_1525	N111_BC09	111751	AadA;SHV-OKP-LEN;AacAad;
p_1526	N111_BC09	19912	
p_1527	N153_BC10	4642	
p_1528	N157_BC12	193082	
p_1529	N224_BC10	143868	
p_1530	N107_BC05	19699	
p_1531	N130_BC03	2967	
p_1532	N195_BC01	4259	
p_1533	N195_BC01	4249	
p_1534	N199_BC11	2506	ErmC;
p_1535	N199_BC11	74462	
p_1536	N199_BC11	7118	
p_1537	N199_BC11	55924	
p_1538	N103_BC05	4930	TetK;
p_1539	N213_BC04	115681	
p_1540	N234_BC03	4552	
p_1541	N234_BC03	26736	MsrA;MphC;
p_1542	N234_BC03	2477	LnuA;
p_1543	N238_BC04	2343	
p_1544	N238_BC04	4948	TetK;
p_1545	N238_BC04	17089	
p_1546	N154_BC01	2962	
p_1547	N134_BC01	70840	
p_1548	N134_BC01	4230	
p_1549	N134_BC01	8400	
p_1550	N134_BC01	54917	
p_1551	N215_BC10	3761	CatA;
p_1552	N215_BC10	2134	
p_1553	N215_BC10	7814	
p_1554	N215_BC10	11901	
p_1555	N215_BC10	4319	
p_1556	N215_BC10	5770	
p_1557	N233_BC05	3881	
p_1558	N233_BC05	336340	
p_1559	N208_BC08	61088	
p_1560	N208_BC08	217086	CatA;Aac6-Aph2;
p_1561	N208_BC08	51190	
p_1562	N208_BC08	4149	
p_1563	N193_BC02	253253	
p_1564	N193_BC02	98185	ErmB;Aph3-III;Ant6-Ia;TetL;
p_1565	N171_BC08	4107	
p_1566	N201_BC04	8757	
