X1	X2	id	dist
MphE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N118_BC05:tig00000000	773865
MphE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N118_BC05:tig00000000	519940.5
MsrE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N118_BC05:tig00000000	1224796.5
MsrE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N118_BC05:tig00000000	775094.5
MsrE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N118_BC05:tig00000000	518711
OXA-23_Bla	OXA-51_Bla	Acinetobacter_baumannii:N118_BC05:tig00000000	1999891
OXA-23_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N118_BC05:tig00000000	706085.5
OXA-51_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N118_BC05:tig00000000	1293805.5
Mbl_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N124_BC09:tig00000000	1097357.5
ADC_Bla	ArmA_AGly	Acinetobacter_baumannii:N126_BC04:tig00000016	3620206
ADC_Bla	BlaA1_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	3232625.5
ADC_Bla	BlaA2_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2576806.5
ADC_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	3167944.5
ADC_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	3064885.5
ADC_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	3615577.5
ADC_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	3616804
ADC_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	1377443
ADC_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2842796.5
ADC_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	279201
ArmA_AGly	BlaA1_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	387580.5
ArmA_AGly	BlaA2_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	1043399.5
ArmA_AGly	CARB-5_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	452261.5
ArmA_AGly	Mbl_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	555320.5
ArmA_AGly	MphE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	4628.5
ArmA_AGly	MsrE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	3402
ArmA_AGly	OXA-23_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2242763
ArmA_AGly	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	777409.5
ArmA_AGly	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	3341005
BlaA1_Bla	BlaA2_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	655819
BlaA1_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	64681
BlaA1_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	167740
BlaA1_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	382952
BlaA1_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	384178.5
BlaA1_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	1855182.5
BlaA1_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	389829
BlaA1_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2953424.5
BlaA2_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	591138
BlaA2_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	488079
BlaA2_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	1038771
BlaA2_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	1039997.5
BlaA2_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	1199363.5
BlaA2_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	265990
BlaA2_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2297605.5
CARB-5_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	103059
CARB-5_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	447633
CARB-5_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	448859.5
CARB-5_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	1790501.5
CARB-5_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	325148
CARB-5_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2888743.5
Mbl_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	550692
Mbl_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	551918.5
Mbl_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	1687442.5
Mbl_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	222089
Mbl_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2785684.5
MphE_MLS	MsrE_MLS	Acinetobacter_baumannii:N126_BC04:tig00000016	1226.5
MphE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2238134.5
MphE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	772781
MphE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	3336376.5
MsrE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2239361
MsrE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	774007.5
MsrE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	3337603
OXA-23_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	1465353.5
OXA-23_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	1098242
OXA-51_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC04:tig00000016	2563595.5
ADC_Bla	ArmA_AGly	Acinetobacter_baumannii:N126_BC05:tig00000000	3620320
ADC_Bla	BlaA1_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	3232593.5
ADC_Bla	BlaA2_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2576912.5
ADC_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	3167887
ADC_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	3064888.5
ADC_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	3615693.5
ADC_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	3616920
ADC_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	1377216.5
ADC_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2842793
ADC_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	279565
ArmA_AGly	BlaA1_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	387726.5
ArmA_AGly	BlaA2_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	1043407.5
ArmA_AGly	CARB-5_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	452433
ArmA_AGly	Mbl_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	555431.5
ArmA_AGly	MphE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	4626.5
ArmA_AGly	MsrE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	3400
ArmA_AGly	OXA-23_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2243103.5
ArmA_AGly	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	777527
ArmA_AGly	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	3340755
BlaA1_Bla	BlaA2_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	655681
BlaA1_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	64706.5
BlaA1_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	167705
BlaA1_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	383100
BlaA1_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	384326.5
BlaA1_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	1855377
BlaA1_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	389800.5
BlaA1_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2953028.5
BlaA2_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	590974.5
BlaA2_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	487976
BlaA2_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	1038781
BlaA2_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	1040007.5
BlaA2_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	1199696
BlaA2_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	265880.5
BlaA2_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2297347.5
CARB-5_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	102998.5
CARB-5_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	447806.5
CARB-5_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	449033
CARB-5_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	1790670.5
CARB-5_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	325094
CARB-5_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2888322
Mbl_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	550805
Mbl_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	552031.5
Mbl_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	1687672
Mbl_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	222095.5
Mbl_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2785323.5
MphE_MLS	MsrE_MLS	Acinetobacter_baumannii:N126_BC05:tig00000000	1226.5
MphE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2238477
MphE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	772900.5
MphE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	3336128.5
MsrE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2239703.5
MsrE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	774127
MsrE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	3337355
OXA-23_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	1465576.5
OXA-23_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	1097651.5
OXA-51_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC05:tig00000000	2563228
ADC_Bla	ArmA_AGly	Acinetobacter_baumannii:N126_BC06:tig00000055	175788.5
ADC_Bla	BlaA1_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	635935.5
ADC_Bla	BlaA2_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1335236
ADC_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	832203
ADC_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	180418
ADC_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	179191.5
ADC_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	868456.5
ADC_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1017261.5
ADC_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	301826
ArmA_AGly	BlaA1_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	460147
ArmA_AGly	BlaA2_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1159447.5
ArmA_AGly	Mbl_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	656414.5
ArmA_AGly	MphE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	4629.5
ArmA_AGly	MsrE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	3403
ArmA_AGly	OXA-23_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1044245
ArmA_AGly	OXA-51_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	841473
ArmA_AGly	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	477614.5
BlaA1_Bla	BlaA2_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	699300.5
BlaA1_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	196267.5
BlaA1_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	455517.5
BlaA1_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	456744
BlaA1_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1504392
BlaA1_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	381326
BlaA1_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	937761.5
BlaA2_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	503033
BlaA2_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	1154818
BlaA2_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	1156044.5
BlaA2_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	2203692.5
BlaA2_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	317974.5
BlaA2_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1637062
Mbl_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	651785
Mbl_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	653011.5
Mbl_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1700659.5
Mbl_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	185058.5
Mbl_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1134029
MphE_MLS	MsrE_MLS	Acinetobacter_baumannii:N126_BC06:tig00000055	1226.5
MphE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1048874.5
MphE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	836843.5
MphE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	482244
MsrE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1047648
MsrE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	838070
MsrE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	481017.5
OXA-23_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1885718
OXA-23_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	566630.5
OXA-51_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC06:tig00000055	1319087.5
StrA_AGly	StrB_AGly	Acinetobacter_baumannii:N126_BC06:tig00000057	812.5
StrA_AGly	TetB_Tet	Acinetobacter_baumannii:N126_BC06:tig00000057	5181.5
StrB_AGly	TetB_Tet	Acinetobacter_baumannii:N126_BC06:tig00000057	4369
ADC_Bla	ArmA_AGly	Acinetobacter_baumannii:N126_BC07:tig00000000	3621022.5
ADC_Bla	BlaA1_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	3233516.5
ADC_Bla	BlaA2_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2577647
ADC_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	3168758
ADC_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	3065713
ADC_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	3616394.5
ADC_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	3617621
ADC_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	1378179
ADC_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2843691.5
ADC_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	279650.5
ArmA_AGly	BlaA1_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	387506
ArmA_AGly	BlaA2_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	1043375.5
ArmA_AGly	CARB-5_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	452264.5
ArmA_AGly	Mbl_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	555309.5
ArmA_AGly	MphE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	4628
ArmA_AGly	MsrE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	3401.5
ArmA_AGly	OXA-23_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2242843.5
ArmA_AGly	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	777331
ArmA_AGly	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	3341372
BlaA1_Bla	BlaA2_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	655869.5
BlaA1_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	64758.5
BlaA1_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	167803.5
BlaA1_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	382878
BlaA1_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	384104.5
BlaA1_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	1855337.5
BlaA1_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	389825
BlaA1_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2953866
BlaA2_Bla	CARB-5_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	591111
BlaA2_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	488066
BlaA2_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	1038747.5
BlaA2_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	1039974
BlaA2_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	1199468
BlaA2_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	266044.5
BlaA2_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2297996.5
CARB-5_Bla	Mbl_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	103045
CARB-5_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	447636.5
CARB-5_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	448863
CARB-5_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	1790579
CARB-5_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	325066.5
CARB-5_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2889107.5
Mbl_Bla	MphE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	550681.5
Mbl_Bla	MsrE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	551908
Mbl_Bla	OXA-23_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	1687534
Mbl_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	222021.5
Mbl_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2786062.5
MphE_MLS	MsrE_MLS	Acinetobacter_baumannii:N126_BC07:tig00000000	1226.5
MphE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2238215.5
MphE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	772703
MphE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	3336744
MsrE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2239442
MsrE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	773929.5
MsrE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	3337970.5
OXA-23_Bla	OXA-51_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	1465512.5
OXA-23_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	1098528.5
OXA-51_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N126_BC07:tig00000000	2564041
ADC_Bla	ArmA_AGly	Acinetobacter_baumannii:N129_BC05:tig00000000	228223.5
ADC_Bla	BlaA1_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	616108.5
ADC_Bla	BlaA2_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1272453.5
ADC_Bla	CARB-5_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	680936.5
ADC_Bla	Mbl_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	784046.5
ADC_Bla	MphE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	232855.5
ADC_Bla	MsrE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	231628
ADC_Bla	OXA-23_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	2474619
ADC_Bla	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1006330
ADC_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	280023
ArmA_AGly	BlaA1_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	387885
ArmA_AGly	BlaA2_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1044230
ArmA_AGly	CARB-5_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	452713
ArmA_AGly	Mbl_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	555823
ArmA_AGly	MphE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	4632
ArmA_AGly	MsrE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	3404.5
ArmA_AGly	OXA-23_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	2246395.5
ArmA_AGly	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	778106.5
ArmA_AGly	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	508246.5
BlaA1_Bla	BlaA2_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	656345
BlaA1_Bla	CARB-5_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	64828
BlaA1_Bla	Mbl_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	167938
BlaA1_Bla	MphE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	383253
BlaA1_Bla	MsrE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	384480.5
BlaA1_Bla	OXA-23_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1858510.5
BlaA1_Bla	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	390221.5
BlaA1_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	896131.5
BlaA2_Bla	CARB-5_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	591517
BlaA2_Bla	Mbl_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	488407
BlaA2_Bla	MphE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	1039598
BlaA2_Bla	MsrE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	1040825.5
BlaA2_Bla	OXA-23_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1202165.5
BlaA2_Bla	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	266123.5
BlaA2_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1552476.5
CARB-5_Bla	Mbl_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	103110
CARB-5_Bla	MphE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	448081
CARB-5_Bla	MsrE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	449308.5
CARB-5_Bla	OXA-23_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1793682.5
CARB-5_Bla	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	325393.5
CARB-5_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	960959.5
Mbl_Bla	MphE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	551191
Mbl_Bla	MsrE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	552418.5
Mbl_Bla	OXA-23_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1690572.5
Mbl_Bla	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	222283.5
Mbl_Bla	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1064069.5
MphE_MLS	MsrE_MLS	Acinetobacter_baumannii:N129_BC05:tig00000000	1227.5
MphE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	2241763.5
MphE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	773474.5
MphE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	512878.5
MsrE_MLS	OXA-23_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	2242991
MsrE_MLS	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	774702
MsrE_MLS	Zn-dependent_hydrolase_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	511651
OXA-23_Bla	OXA-51_Bla	Acinetobacter_baumannii:N129_BC05:tig00000000	1468289
