Bacillus_thuringiensis_N128_BC08	2932616	105803
Bacillus_thuringiensis_N130_BC07	256363	13448
Bacillus_thuringiensis_N130_BC08	379233	34255
Bacillus_thuringiensis_N132_BC01	416826	19881
Bacillus_thuringiensis_N132_BC03	59640	11187
Bacillus_thuringiensis_N132_BC04	4674539	264529
Bacillus_thuringiensis_N132_BC10	326796	28108
Bacillus_thuringiensis_N133_BC03	5541732	5262703
Bacillus_thuringiensis_N135_BC02	163497	21721
Bacillus_thuringiensis_N135_BC09	690096	22697
Bacillus_thuringiensis_N137_BC08	49363	35157
Bacillus_thuringiensis_N139_BC12	164127	28052
Bacillus_thuringiensis_N143_BC04	13084	13084
Bacillus_thuringiensis_N144_BC01	3368514	668466
Bacillus_thuringiensis_N145_BC01	2725630	569906
Bacillus_thuringiensis_N145_BC07	5672800	461735
Bacillus_thuringiensis_N148_BC05	90535	20411
Bacillus_thuringiensis_N151_BC01	568690	116995
Bacillus_thuringiensis_N151_BC02	4254737	329249
Bacillus_thuringiensis_N151_BC09	2052409	26022
Bacillus_thuringiensis_N152_BC01	813393	28034
Bacillus_thuringiensis_N152_BC02	1332708	35014
Bacillus_thuringiensis_N152_BC03	1759821	394321
Bacillus_thuringiensis_N152_BC04	2107836	2045903
Bacillus_thuringiensis_N153_BC10	247483	15758
Bacillus_thuringiensis_N154_BC01	236760	14122
Bacillus_thuringiensis_N155_BC05	425341	409240
Bacillus_thuringiensis_N156_BC07	145034	13267
Bacillus_thuringiensis_N156_BC11	34599	24028
Bacillus_thuringiensis_N158_BC02	59058	45450
Bacillus_thuringiensis_N158_BC06	128269	12551
Bacillus_thuringiensis_N159_BC08	36315	12517
Bacillus_thuringiensis_N160_BC04	222118	18327
Bacillus_thuringiensis_N160_BC12	723409	33655
Bacillus_thuringiensis_N161_BC03	243400	229420
Bacillus_thuringiensis_N161_BC10	4333158	183000
Bacillus_thuringiensis_N162_BC02	3298863	60297
Bacillus_thuringiensis_N163_BC11	4388764	88586
Bacillus_thuringiensis_N165_BC07	1447233	392920
Bacillus_thuringiensis_N167_BC05	4223834	298675
Bacillus_thuringiensis_N167_BC08	23252	12757
Bacillus_thuringiensis_N168_BC10	26116	15545
Bacillus_thuringiensis_N168_BC11	19403	19403
Bacillus_thuringiensis_N169_BC01	318208	14501
Bacillus_thuringiensis_N169_BC02	2022747	181144
Bacillus_thuringiensis_N169_BC10	25912	14977
Bacillus_thuringiensis_N170_BC02	11777	11777
Bacillus_thuringiensis_N170_BC08	6358994	1481168
Bacillus_thuringiensis_N171_BC02	10660	10660
Bacillus_thuringiensis_N171_BC05	5003269	197897
Bacillus_thuringiensis_N172_BC02	5558249	942663
Bacillus_thuringiensis_N172_BC07	600786	304192
Bacillus_thuringiensis_N172_BC11	5215466	5215466
Bacillus_thuringiensis_N173_BC06	2587414	81676
Bacillus_thuringiensis_N173_BC10	894261	139376
Bacillus_thuringiensis_N173_BC12	1793938	122215
Bacillus_thuringiensis_N174_BC04	886996	40505
Bacillus_thuringiensis_N174_BC05	195890	11902
Bacillus_thuringiensis_N175_BC02	64364	48277
Bacillus_thuringiensis_N175_BC12	77105	21910
Bacillus_thuringiensis_N176_BC03	990846	29763
Bacillus_thuringiensis_N177_BC01	3889867	356721
Bacillus_thuringiensis_N177_BC02	3783510	571089
Bacillus_thuringiensis_N178_BC05	6001052	745778
Bacillus_thuringiensis_N178_BC10	4819564	264075
Bacillus_thuringiensis_N179_BC02	857043	36549
Bacillus_thuringiensis_N179_BC08	1393750	395291
Bacillus_thuringiensis_N179_BC12	6182485	3858563
Bacillus_thuringiensis_N180_BC04	88107	14321
Bacillus_thuringiensis_N182_BC06	4867794	210550
Bacillus_thuringiensis_N183_BC05	55664	13977
Bacillus_thuringiensis_N183_BC10	1139164	90973
Bacillus_thuringiensis_N183_BC12	3252640	54566
Bacillus_thuringiensis_N184_BC03	10863	10863
Bacillus_thuringiensis_N184_BC10	595268	21160
Bacillus_thuringiensis_N186_BC07	4310794	220153
Bacillus_thuringiensis_N186_BC08	4738985	201979
Bacillus_thuringiensis_N186_BC09	3444437	82672
Bacillus_thuringiensis_N186_BC10	1671199	33196
Bacillus_thuringiensis_N187_BC03	112671	87270
Bacillus_thuringiensis_N187_BC08	38439	38439
Bacillus_thuringiensis_N188_BC03	327692	19890
Bacillus_thuringiensis_N188_BC07	1496567	43238
Bacillus_thuringiensis_N188_BC11	2027865	91244
Bacillus_thuringiensis_N188_BC12	22267	22267
Bacillus_thuringiensis_N189_BC05	82864	82864
Bacillus_thuringiensis_N189_BC12	241478	218691
Bacillus_thuringiensis_N190_BC10	49705	16854
Bacillus_thuringiensis_N190_BC12	589320	235113
Bacillus_thuringiensis_N192_BC02	5268986	5268986
Bacillus_thuringiensis_N192_BC03	4318395	1453521
Bacillus_thuringiensis_N192_BC05	46696	35616
Bacillus_thuringiensis_N192_BC06	1385544	815580
Bacillus_thuringiensis_N193_BC05	24464	12629
Bacillus_thuringiensis_N193_BC06	181845	23616
Bacillus_thuringiensis_N193_BC07	2090842	1696416
Bacillus_thuringiensis_N193_BC10	1610924	898858
Bacillus_thuringiensis_N194_BC02	30958	17494
Bacillus_thuringiensis_N194_BC06	5148617	4133221
Bacillus_thuringiensis_N194_BC12	1059988	21592
Bacillus_thuringiensis_N195_BC04	10915	10915
Bacillus_thuringiensis_N195_BC08	132699	73943
Bacillus_thuringiensis_N195_BC09	5396754	349958
Bacillus_thuringiensis_N195_BC10	101414	17482
Bacillus_thuringiensis_N195_BC11	1358281	189408
Bacillus_thuringiensis_N196_BC04	4814791	216401
Bacillus_thuringiensis_N197_BC05	5121926	142046
Bacillus_thuringiensis_N198_BC06	236391	201681
Bacillus_thuringiensis_N198_BC08	848976	26961
Bacillus_thuringiensis_N198_BC10	35028	21326
Bacillus_thuringiensis_N198_BC11	873218	83292
Bacillus_thuringiensis_N199_BC05	5634824	3257392
Bacillus_thuringiensis_N199_BC11	1009806	324860
Bacillus_thuringiensis_N200_BC08	4460019	137341
Bacillus_thuringiensis_N200_BC11	118324	21710
Bacillus_thuringiensis_N200_BC12	713000	37048
Bacillus_thuringiensis_N201_BC10	3472455	486059
Bacillus_thuringiensis_N201_BC11	340849	49479
Bacillus_thuringiensis_N201_BC12	585413	46816
Bacillus_thuringiensis_N202_BC01	2579851	631899
Bacillus_thuringiensis_N202_BC05	84641	50665
Bacillus_thuringiensis_N202_BC09	1133324	157129
Bacillus_thuringiensis_N203_BC05	1120140	195216
Bacillus_thuringiensis_N203_BC12	1113116	62033
Bacillus_thuringiensis_N204_BC03	1900317	1389894
Bacillus_thuringiensis_N204_BC04	5909431	373202
Bacillus_thuringiensis_N204_BC07	961836	106256
Bacillus_thuringiensis_N204_BC09	1873602	1091132
Bacillus_thuringiensis_N204_BC10	581177	17430
Bacillus_thuringiensis_N204_BC12	5567133	5278183
Bacillus_thuringiensis_N205_BC06	732724	207977
Bacillus_thuringiensis_N205_BC07	277107	207895
Bacillus_thuringiensis_N206_BC05	476570	17226
Bacillus_thuringiensis_N206_BC06	644145	143231
Bacillus_thuringiensis_N206_BC09	466255	203396
Bacillus_thuringiensis_N206_BC10	1534679	881449
Bacillus_thuringiensis_N207_BC01	10041	10041
Bacillus_thuringiensis_N207_BC03	551696	413756
Bacillus_thuringiensis_N207_BC04	32080	32080
Bacillus_thuringiensis_N207_BC06	21062	10711
Bacillus_thuringiensis_N207_BC08	216803	56981
Bacillus_thuringiensis_N207_BC09	22056	11231
Bacillus_thuringiensis_N207_BC10	1006274	316715
Bacillus_thuringiensis_N207_BC11	2016026	248365
Bacillus_thuringiensis_N208_BC07	1173653	23287
Bacillus_thuringiensis_N208_BC08	5243959	324172
Bacillus_thuringiensis_N208_BC09	2000796	530684
Bacillus_thuringiensis_N208_BC10	241572	51999
Bacillus_thuringiensis_N208_BC11	1908468	289106
Bacillus_thuringiensis_N209_BC03	2528092	47762
Bacillus_thuringiensis_N209_BC05	662443	437846
Bacillus_thuringiensis_N210_BC02	10178	10178
Bacillus_thuringiensis_N210_BC04	2200521	229740
Bacillus_thuringiensis_N210_BC08	324370	17603
Bacillus_thuringiensis_N210_BC09	4068156	149186
Bacillus_thuringiensis_N210_BC10	398121	137376
Bacillus_thuringiensis_N210_BC11	177241	65458
Bacillus_thuringiensis_N211_BC02	41226	26552
Bacillus_thuringiensis_N211_BC03	12398	12398
Bacillus_thuringiensis_N211_BC05	15403	15403
Bacillus_thuringiensis_N211_BC06	553779	395555
Bacillus_thuringiensis_N211_BC07	129148	22495
Bacillus_thuringiensis_N211_BC11	44632	29040
Bacillus_thuringiensis_N212_BC03	6081935	575665
Bacillus_thuringiensis_N212_BC10	107081	26703
Bacillus_thuringiensis_N213_BC01	8085036	6722449
Bacillus_thuringiensis_N213_BC02	93071	67204
Bacillus_thuringiensis_N213_BC03	5474144	634973
Bacillus_thuringiensis_N213_BC06	440361	404679
Bacillus_thuringiensis_N213_BC07	1907441	97295
Bacillus_thuringiensis_N213_BC09	2122179	1643807
Bacillus_thuringiensis_N213_BC10	217985	15491
Bacillus_thuringiensis_N213_BC11	416812	376539
Bacillus_thuringiensis_N214_BC02	1117054	116271
Bacillus_thuringiensis_N214_BC05	447930	21738
Bacillus_thuringiensis_N214_BC09	1047210	176343
Bacillus_thuringiensis_N214_BC10	443209	53891
Bacillus_thuringiensis_N214_BC11	830162	557421
Bacillus_thuringiensis_N215_BC01	263293	21772
Bacillus_thuringiensis_N215_BC03	301930	289555
Bacillus_thuringiensis_N215_BC04	988417	227004
Bacillus_thuringiensis_N215_BC07	6126985	1017960
Bacillus_thuringiensis_N215_BC09	1540905	102587
Bacillus_thuringiensis_N215_BC12	10302	10302
Bacillus_thuringiensis_N216_BC02	184817	15738
Bacillus_thuringiensis_N216_BC03	592494	51453
Bacillus_thuringiensis_N216_BC04	14366	14366
Bacillus_thuringiensis_N216_BC09	5464083	5464083
Bacillus_thuringiensis_N216_BC10	524644	45742
Bacillus_thuringiensis_N217_BC02	400542	88449
Bacillus_thuringiensis_N217_BC09	1227217	30639
Bacillus_thuringiensis_N218_BC01	32649	20642
Bacillus_thuringiensis_N218_BC06	5490640	573619
Bacillus_thuringiensis_N218_BC08	6131052	1415437
Bacillus_thuringiensis_N218_BC09	5205272	5205272
Bacillus_thuringiensis_N219_BC01	3863783	148132
Bacillus_thuringiensis_N219_BC02	12851	12851
Bacillus_thuringiensis_N219_BC05	24322	12333
Bacillus_thuringiensis_N219_BC07	440000	30752
Bacillus_thuringiensis_N219_BC08	5277755	5277755
Bacillus_thuringiensis_N219_BC09	2253352	584594
Bacillus_thuringiensis_N219_BC11	1121497	76626
Bacillus_thuringiensis_N220_BC07	24222	13988
Bacillus_thuringiensis_N220_BC09	5603470	326852
Bacillus_thuringiensis_N221_BC01	28351	28351
Bacillus_thuringiensis_N221_BC02	4061228	2045668
Bacillus_thuringiensis_N221_BC05	2267801	1378824
Bacillus_thuringiensis_N221_BC07	133819	14014
Bacillus_thuringiensis_N221_BC08	5619100	808724
Bacillus_thuringiensis_N221_BC09	2690576	69916
Bacillus_thuringiensis_N221_BC10	5575266	1698861
Bacillus_thuringiensis_N221_BC11	95519	34931
Bacillus_thuringiensis_N221_BC12	4889883	455803
Bacillus_thuringiensis_N222_BC04	6275878	788938
Bacillus_thuringiensis_N222_BC08	1023276	893089
Bacillus_thuringiensis_N222_BC09	6200328	5619181
Bacillus_thuringiensis_N222_BC10	838456	50385
Bacillus_thuringiensis_N222_BC12	44576	44576
Bacillus_thuringiensis_N223_BC01	42653	42653
Bacillus_thuringiensis_N223_BC02	5106796	576787
Bacillus_thuringiensis_N223_BC03	16128	16128
Bacillus_thuringiensis_N223_BC04	52957	19936
Bacillus_thuringiensis_N223_BC06	5285598	2789993
Bacillus_thuringiensis_N223_BC09	53201	32625
Bacillus_thuringiensis_N223_BC11	195865	24347
Bacillus_thuringiensis_N223_BC12	5248319	373737
Bacillus_thuringiensis_N224_BC01	309184	270043
Bacillus_thuringiensis_N224_BC02	28064	15029
Bacillus_thuringiensis_N224_BC04	5349653	5279090
Bacillus_thuringiensis_N224_BC07	241542	39351
Bacillus_thuringiensis_N224_BC09	5835495	1468224
Bacillus_thuringiensis_N224_BC11	4121972	730506
Bacillus_thuringiensis_N224_BC12	4969650	775970
Bacillus_thuringiensis_N225_BC02	486831	17899
Bacillus_thuringiensis_N225_BC06	595092	416297
Bacillus_thuringiensis_N225_BC07	654090	92220
Bacillus_thuringiensis_N225_BC08	39599	12082
Bacillus_thuringiensis_N225_BC11	234713	22768
Bacillus_thuringiensis_N226_BC01	1420796	35539
Bacillus_thuringiensis_N226_BC03	63207	40334
Bacillus_thuringiensis_N226_BC04	218903	116790
Bacillus_thuringiensis_N226_BC06	14636	14636
Bacillus_thuringiensis_N226_BC07	225904	25433
Bacillus_thuringiensis_N227_BC01	2252126	24711
Bacillus_thuringiensis_N227_BC03	4647367	88260
Bacillus_thuringiensis_N227_BC08	4399125	114396
Bacillus_thuringiensis_N227_BC10	983887	183034
Bacillus_thuringiensis_N228_BC01	2351784	75041
Bacillus_thuringiensis_N228_BC02	588952	19828
Bacillus_thuringiensis_N228_BC04	1168692	32488
Bacillus_thuringiensis_N228_BC08	871884	270889
Bacillus_thuringiensis_N228_BC10	1152613	187144
Bacillus_thuringiensis_N229_BC01	5382109	5167937
Bacillus_thuringiensis_N229_BC02	171849	21959
Bacillus_thuringiensis_N229_BC04	272418	20248
Bacillus_thuringiensis_N229_BC05	398486	48849
Bacillus_thuringiensis_N229_BC08	5350192	5330764
Bacillus_thuringiensis_N229_BC10	52535	15019
Bacillus_thuringiensis_N230_BC02	637427	53951
Bacillus_thuringiensis_N230_BC03	149567	138512
Bacillus_thuringiensis_N230_BC04	404998	24806
Bacillus_thuringiensis_N230_BC05	815163	69009
Bacillus_thuringiensis_N230_BC06	209335	186332
Bacillus_thuringiensis_N230_BC10	937654	720691
Bacillus_thuringiensis_N231_BC06	795626	784161
Bacillus_thuringiensis_N231_BC08	592960	592960
Bacillus_thuringiensis_N231_BC09	17680	17680
Bacillus_thuringiensis_N231_BC10	213628	176559
Bacillus_thuringiensis_N232_BC01	405637	26567
Bacillus_thuringiensis_N232_BC02	508045	33291
Bacillus_thuringiensis_N232_BC07	593499	141563
Bacillus_thuringiensis_N232_BC08	753304	19627
Bacillus_thuringiensis_N232_BC11	37490	12084
Bacillus_thuringiensis_N233_BC01	1467874	264198
Bacillus_thuringiensis_N233_BC02	25743	14910
Bacillus_thuringiensis_N233_BC03	36627	36627
Bacillus_thuringiensis_N233_BC04	109069	57167
Bacillus_thuringiensis_N233_BC05	820828	551468
Bacillus_thuringiensis_N233_BC06	104325	12062
Bacillus_thuringiensis_N233_BC08	926219	63678
Bacillus_thuringiensis_N233_BC09	408636	31275
Bacillus_thuringiensis_N233_BC10	5093709	1379048
Bacillus_thuringiensis_N233_BC12	55855	15235
Bacillus_thuringiensis_N234_BC05	1478595	1219074
Bacillus_thuringiensis_N234_BC07	1798049	226235
Bacillus_thuringiensis_N234_BC08	180839	24406
Bacillus_thuringiensis_N234_BC09	299780	30208
Bacillus_thuringiensis_N235_BC02	4678559	173037
Bacillus_thuringiensis_N235_BC06	213076	81204
Bacillus_thuringiensis_N235_BC08	465228	453797
Bacillus_thuringiensis_N235_BC10	205278	13205
Bacillus_thuringiensis_N235_BC12	237282	32362
Bacillus_thuringiensis_N236_BC02	2602267	544420
Bacillus_thuringiensis_N236_BC04	36386	11555
Bacillus_thuringiensis_N236_BC05	3938691	82449
Bacillus_thuringiensis_N236_BC09	5509784	5019077
Bacillus_thuringiensis_N236_BC11	29559	29559
Bacillus_thuringiensis_N236_BC12	136548	26705
Bacillus_thuringiensis_N237_BC06	1022856	372942
Bacillus_thuringiensis_N237_BC07	5691410	454407
Bacillus_thuringiensis_N237_BC10	262127	15242
Bacillus_thuringiensis_N237_BC11	1543842	857195
Bacillus_thuringiensis_N237_BC12	120490	21310
Bacillus_thuringiensis_N238_BC02	175637	147556
Bacillus_thuringiensis_N238_BC03	540209	139015
Bacillus_thuringiensis_N238_BC11	2038466	1743085
Bacillus_thuringiensis_N238_BC12	3900813	273792
Bacillus_thuringiensis_N239_BC04	1395886	38570
Bacillus_thuringiensis_N239_BC05	93151	93151
Bacillus_thuringiensis_N239_BC09	375284	26197
Bacillus_thuringiensis_N240_BC01	201317	156495
Bacillus_thuringiensis_N240_BC04	5338646	3809232
Bacillus_thuringiensis_N240_BC07	853566	21135
Bacillus_thuringiensis_N240_BC08	6022276	492079
Bacillus_toyonensis_N105_BC01	40762	11951
Bacillus_toyonensis_N111_BC08	16308	16308
Bacillus_toyonensis_N113_BC01	42311	42311
Bacillus_toyonensis_N118_BC11	16905	16905
Bacillus_toyonensis_N118_BC12	16305	16305
Bacillus_toyonensis_N123_BC10	10048	10048
Bacillus_toyonensis_N124_BC09	52456	52456
Bacillus_toyonensis_N128_BC02	14814	14814
Bacillus_toyonensis_N128_BC08	24680	24680
Bacillus_toyonensis_N132_BC01	15158	15158
Bacillus_toyonensis_N132_BC03	12711	12711
Bacillus_toyonensis_N135_BC09	10280	10280
Bacillus_toyonensis_N141_BC01	28004	28004
Bacillus_toyonensis_N141_BC03	14821	14821
Bacillus_toyonensis_N145_BC01	15525	15525
Bacillus_toyonensis_N151_BC01	26616	26616
Bacillus_toyonensis_N152_BC02	16850	16850
Bacillus_toyonensis_N156_BC07	22967	12561
Bacillus_toyonensis_N160_BC04	11899	11899
Bacillus_toyonensis_N160_BC12	39183	20437
Bacillus_toyonensis_N161_BC10	10934	10934
Bacillus_toyonensis_N165_BC07	30590	30590
Bacillus_toyonensis_N173_BC06	63740	63740
Bacillus_toyonensis_N174_BC04	20351	20351
Bacillus_toyonensis_N176_BC03	33452	18444
Bacillus_toyonensis_N179_BC02	24986	14703
Bacillus_toyonensis_N180_BC04	14915	14915
Bacillus_toyonensis_N184_BC10	18922	18922
Bacillus_toyonensis_N186_BC07	17811	17811
Bacillus_toyonensis_N195_BC06	11898	11898
Bacillus_toyonensis_N195_BC11	34642	18119
Bacillus_toyonensis_N198_BC11	28968	28968
Bacillus_toyonensis_N199_BC11	15854	15854
Bacillus_toyonensis_N200_BC12	19574	19574
Bacillus_toyonensis_N201_BC12	54506	42583
Bacillus_toyonensis_N202_BC09	13745	13745
Bacillus_toyonensis_N203_BC12	15400	15400
Bacillus_toyonensis_N204_BC03	11490	11490
Bacillus_toyonensis_N205_BC06	13461	13461
Bacillus_toyonensis_N210_BC04	13254	13254
Bacillus_toyonensis_N213_BC07	54955	54955
Bacillus_toyonensis_N215_BC07	22867	22867
Bacillus_toyonensis_N216_BC04	12664	12664
Bacillus_toyonensis_N217_BC02	22352	22352
Bacillus_toyonensis_N217_BC09	41400	23560
Bacillus_toyonensis_N225_BC02	11655	11655
Bacillus_toyonensis_N227_BC01	87396	15999
Bacillus_toyonensis_N227_BC03	11010	11010
Bacillus_toyonensis_N228_BC01	35310	20880
Bacillus_toyonensis_N228_BC10	16331	16331
Bacillus_toyonensis_N229_BC02	26559	26559
Bacillus_toyonensis_N230_BC03	13707	13707
Bacillus_toyonensis_N232_BC01	13633	13633
Bacillus_toyonensis_N232_BC08	24936	24936
Bacillus_toyonensis_N232_BC11	33461	33461
Bacillus_toyonensis_N233_BC01	13589	13589
Bacillus_toyonensis_N235_BC12	23215	23215
Bacillus_toyonensis_N236_BC02	24661	24661
Bacillus_toyonensis_N236_BC12	10938	10938
Bacillus_toyonensis_N237_BC11	16598	16598
Bacillus_toyonensis_N238_BC03	56787	56787
Bacillus_toyonensis_N240_BC01	80711	80711
Bacillus_toyonensis_N240_BC07	25308	25308
Bacillus_vallismortis_N238_BC10	12895	12895
Bacillus_velezensis_N136_BC08	4111594	2546128
Bacillus_velezensis_N179_BC06	83428	22831
Bacillus_velezensis_N189_BC05	45822	45822
Bacillus_velezensis_N218_BC07	4006720	4006720
Bacillus_velezensis_N222_BC01	3534691	1952005
Bacillus_velezensis_N223_BC11	25164	13124
Bacillus_velezensis_N224_BC04	22438	22438
Bacillus_velezensis_N224_BC06	11613	11613
Bacillus_velezensis_N238_BC07	3916454	3916454
Bacillus_velezensis_N238_BC10	3843278	545735
Bacillus_weihaiensis_N170_BC01	78592	78592
Bacillus_weihenstephanensis_N101_BC05	79258	48498
Bacillus_weihenstephanensis_N105_BC01	78042	13552
Bacillus_weihenstephanensis_N110_BC08	53769	53769
Bacillus_weihenstephanensis_N110_BC09	86507	15662
Bacillus_weihenstephanensis_N113_BC01	17942	17942
Bacillus_weihenstephanensis_N118_BC06	248911	213077
Bacillus_weihenstephanensis_N118_BC11	66331	11526
Bacillus_weihenstephanensis_N118_BC12	56124	13833
Bacillus_weihenstephanensis_N122_BC05	20556	10345
Bacillus_weihenstephanensis_N122_BC08	10491	10491
Bacillus_weihenstephanensis_N123_BC05	40600	24028
Bacillus_weihenstephanensis_N124_BC09	11482	11482
Bacillus_weihenstephanensis_N125_BC12	22244	22244
Bacillus_weihenstephanensis_N128_BC01	59227	59227
Bacillus_weihenstephanensis_N128_BC02	19678	19678
Bacillus_weihenstephanensis_N128_BC08	130240	130240
Bacillus_weihenstephanensis_N130_BC07	38888	28027
Bacillus_weihenstephanensis_N130_BC08	25300	13213
Bacillus_weihenstephanensis_N132_BC01	45915	13523
Bacillus_weihenstephanensis_N133_BC03	19299	19299
Bacillus_weihenstephanensis_N135_BC09	17300	17300
Bacillus_weihenstephanensis_N139_BC12	32929	32929
Bacillus_weihenstephanensis_N141_BC03	15426	15426
Bacillus_weihenstephanensis_N151_BC09	40428	11126
Bacillus_weihenstephanensis_N152_BC01	22502	22502
Bacillus_weihenstephanensis_N152_BC02	30292	16706
Bacillus_weihenstephanensis_N153_BC10	13675	13675
Bacillus_weihenstephanensis_N154_BC01	30131	18502
Bacillus_weihenstephanensis_N158_BC02	22505	11583
Bacillus_weihenstephanensis_N158_BC06	25950	13378
Bacillus_weihenstephanensis_N159_BC08	47880	47880
Bacillus_weihenstephanensis_N160_BC04	14276	14276
Bacillus_weihenstephanensis_N160_BC12	123312	24375
Bacillus_weihenstephanensis_N162_BC02	28997	28997
Bacillus_weihenstephanensis_N163_BC11	23444	23444
Bacillus_weihenstephanensis_N169_BC01	49451	36385
Bacillus_weihenstephanensis_N173_BC06	21488	21488
Bacillus_weihenstephanensis_N173_BC12	10774	10774
Bacillus_weihenstephanensis_N174_BC04	43685	15105
Bacillus_weihenstephanensis_N174_BC05	33583	17739
Bacillus_weihenstephanensis_N176_BC03	31190	17674
Bacillus_weihenstephanensis_N177_BC01	10652	10652
Bacillus_weihenstephanensis_N177_BC02	15042	15042
Bacillus_weihenstephanensis_N178_BC05	45521	31287
Bacillus_weihenstephanensis_N179_BC02	27984	27984
Bacillus_weihenstephanensis_N180_BC04	10279	10279
Bacillus_weihenstephanensis_N182_BC06	12525	12525
Bacillus_weihenstephanensis_N183_BC05	41599	28371
Bacillus_weihenstephanensis_N183_BC12	33353	33353
Bacillus_weihenstephanensis_N186_BC07	12470	12470
Bacillus_weihenstephanensis_N186_BC10	11448	11448
Bacillus_weihenstephanensis_N187_BC03	85268	68083
Bacillus_weihenstephanensis_N188_BC03	10342	10342
Bacillus_weihenstephanensis_N192_BC05	26051	26051
Bacillus_weihenstephanensis_N193_BC02	65755	65755
Bacillus_weihenstephanensis_N194_BC06	30911	30911
Bacillus_weihenstephanensis_N194_BC12	62944	16685
Bacillus_weihenstephanensis_N195_BC08	27564	27564
Bacillus_weihenstephanensis_N195_BC11	52442	15927
Bacillus_weihenstephanensis_N198_BC06	12037	12037
Bacillus_weihenstephanensis_N198_BC08	10090	10090
Bacillus_weihenstephanensis_N200_BC12	25269	25269
Bacillus_weihenstephanensis_N201_BC11	51779	51779
Bacillus_weihenstephanensis_N201_BC12	94793	23838
Bacillus_weihenstephanensis_N202_BC01	16393	16393
Bacillus_weihenstephanensis_N203_BC12	66799	24431
Bacillus_weihenstephanensis_N204_BC10	24451	12407
Bacillus_weihenstephanensis_N204_BC12	24444	12964
Bacillus_weihenstephanensis_N205_BC07	22522	22522
Bacillus_weihenstephanensis_N206_BC05	56229	14885
Bacillus_weihenstephanensis_N206_BC09	119343	119343
Bacillus_weihenstephanensis_N207_BC08	11001	11001
Bacillus_weihenstephanensis_N207_BC10	63300	63300
Bacillus_weihenstephanensis_N207_BC11	11822	11822
Bacillus_weihenstephanensis_N208_BC07	22700	11639
Bacillus_weihenstephanensis_N208_BC09	11330	11330
Bacillus_weihenstephanensis_N208_BC11	17790	17790
Bacillus_weihenstephanensis_N209_BC03	25017	14073
Bacillus_weihenstephanensis_N210_BC04	18855	18855
Bacillus_weihenstephanensis_N210_BC08	52877	13900
Bacillus_weihenstephanensis_N210_BC10	18296	18296
Bacillus_weihenstephanensis_N210_BC11	14870	14870
Bacillus_weihenstephanensis_N211_BC07	38974	12357
Bacillus_weihenstephanensis_N212_BC10	48831	13698
Bacillus_weihenstephanensis_N214_BC05	28719	17354
Bacillus_weihenstephanensis_N214_BC11	835664	835664
Bacillus_weihenstephanensis_N215_BC01	11424	11424
Bacillus_weihenstephanensis_N215_BC09	47841	13792
Bacillus_weihenstephanensis_N216_BC02	27892	16739
Bacillus_weihenstephanensis_N216_BC03	16827	16827
Bacillus_weihenstephanensis_N216_BC10	31763	31763
Bacillus_weihenstephanensis_N217_BC09	12335	12335
Bacillus_weihenstephanensis_N219_BC05	10888	10888
Bacillus_weihenstephanensis_N219_BC07	24045	12157
Bacillus_weihenstephanensis_N221_BC01	38084	13147
Bacillus_weihenstephanensis_N221_BC07	12197	12197
Bacillus_weihenstephanensis_N221_BC09	12622	12622
Bacillus_weihenstephanensis_N222_BC08	12746	12746
Bacillus_weihenstephanensis_N222_BC09	17846	17846
Bacillus_weihenstephanensis_N222_BC10	80340	46846
Bacillus_weihenstephanensis_N223_BC09	13786	13786
Bacillus_weihenstephanensis_N223_BC11	63212	18128
Bacillus_weihenstephanensis_N223_BC12	14285	14285
Bacillus_weihenstephanensis_N224_BC07	10511	10511
Bacillus_weihenstephanensis_N224_BC09	16881	16881
Bacillus_weihenstephanensis_N225_BC02	65853	12480
Bacillus_weihenstephanensis_N225_BC07	10568	10568
Bacillus_weihenstephanensis_N225_BC11	31033	17027
Bacillus_weihenstephanensis_N226_BC01	24891	12849
Bacillus_weihenstephanensis_N226_BC07	25831	25831
Bacillus_weihenstephanensis_N227_BC01	102311	15879
Bacillus_weihenstephanensis_N227_BC03	36618	21927
Bacillus_weihenstephanensis_N227_BC08	11754	11754
Bacillus_weihenstephanensis_N228_BC01	14630	14630
Bacillus_weihenstephanensis_N228_BC02	25087	14988
Bacillus_weihenstephanensis_N228_BC04	90624	26876
Bacillus_weihenstephanensis_N228_BC10	26650	26650
Bacillus_weihenstephanensis_N229_BC02	56459	31448
Bacillus_weihenstephanensis_N230_BC04	85493	23925
Bacillus_weihenstephanensis_N230_BC05	13125	13125
Bacillus_weihenstephanensis_N231_BC08	35373	20941
Bacillus_weihenstephanensis_N232_BC02	88189	27091
Bacillus_weihenstephanensis_N232_BC08	67722	12377
Bacillus_weihenstephanensis_N233_BC01	12999	12999
Bacillus_weihenstephanensis_N233_BC06	13006	13006
Bacillus_weihenstephanensis_N233_BC08	66919	35662
Bacillus_weihenstephanensis_N233_BC10	14286	14286
Bacillus_weihenstephanensis_N233_BC12	11674	11674
Bacillus_weihenstephanensis_N234_BC08	14705	14705
Bacillus_weihenstephanensis_N234_BC09	57610	45705
Bacillus_weihenstephanensis_N235_BC10	10100	10100
Bacillus_weihenstephanensis_N236_BC02	78803	67668
Bacillus_weihenstephanensis_N236_BC04	10328	10328
Bacillus_weihenstephanensis_N236_BC05	10454	10454
Bacillus_weihenstephanensis_N236_BC12	48006	14788
